GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
21200001,1610612739,CLE,Cleveland,202087,Alonzo Gee,Alonzo,F,,33:53,0.483,0.233,0.215,0.484,0.363,0.226,0.169,0.359
21200001,1610612739,CLE,Cleveland,202684,Tristan Thompson,Tristan,F,,31:31,0.518,0.193,0.204,0.577,0.328,0.241,0.15,0.342
21200001,1610612739,CLE,Cleveland,2760,Anderson Varejao,Anderson,C,,37:22,0.485,0.215,0.225,0.485,0.401,0.225,0.125,0.349
21200001,1610612739,CLE,Cleveland,203079,Dion Waiters,Dion,G,,28:14,0.51,0.216,0.208,0.583,0.358,0.264,0.129,0.353
21200001,1610612739,CLE,Cleveland,202681,Kyrie Irving,Kyrie,G,,34:34,0.54,0.222,0.181,0.517,0.36,0.118,0.146,0.31
21200001,1610612739,CLE,Cleveland,101139,CJ Miles,CJ,,,17:42,0.54,0.44,0.258,0.333,0.426,0.176,0.14,0.316
21200001,1610612739,CLE,Cleveland,203092,Tyler Zeller,Tyler,,,14:53,0.595,0.524,0.235,0.3,0.446,0.143,0.163,0.286
21200001,1610612739,CLE,Cleveland,200789,Daniel Gibson,Daniel,,,16:11,0.477,0.364,0.262,0.273,0.516,0.194,0.092,0.25
21200001,1610612739,CLE,Cleveland,2575,Luke Walton,Luke,,,12:14,0.367,0.533,0.298,0.222,0.522,0.261,0.122,0.308
21200001,1610612739,CLE,Cleveland,202388,Donald Sloan,Donald,,,13:26,0.344,0.5,0.353,0.3,0.523,0.545,0.119,0.417
21200001,1610612739,CLE,Cleveland,201956,Omri Casspi,Omri,,DNP - Coach's Decision,,,,,,,,,
21200001,1610612739,CLE,Cleveland,202720,Jon Leuer,Jon,,DNP - Coach's Decision,,,,,,,,,
21200001,1610612739,CLE,Cleveland,202396,Samardo Samuels,Samardo,,DNP - Coach's Decision,,,,,,,,,
21200001,1610612764,WAS,Washington,2772,Trevor Ariza,Trevor,F,,24:35,0.348,0.239,0.134,0.387,0.478,0.174,0.198,0.591
21200001,1610612764,WAS,Washington,202344,Trevor Booker,Trevor,F,,16:45,0.391,0.063,0.207,0.316,0.576,0.121,0.153,0.538
21200001,1610612764,WAS,Washington,2731,Emeka Okafor,Emeka,C,,24:35,0.395,0.256,0.178,0.44,0.467,0.087,0.206,0.565
21200001,1610612764,WAS,Washington,203078,Bradley Beal,Bradley,G,,21:33,0.321,0.286,0.139,0.357,0.595,0.27,0.193,0.571
21200001,1610612764,WAS,Washington,201985,AJ Price,AJ,G,,29:24,0.377,0.175,0.139,0.353,0.5,0.151,0.206,0.56
21200001,1610612764,WAS,Washington,202686,Jan Vesely,Jan,,,21:14,0.486,0.306,0.103,0.316,0.5,0.382,0.186,0.529
21200001,1610612764,WAS,Washington,101110,Martell Webster,Martell,,,23:25,0.455,0.205,0.143,0.261,0.53,0.424,0.26,0.294
21200001,1610612764,WAS,Washington,202348,Jordan Crawford,Jordan,,,28:42,0.417,0.185,0.126,0.303,0.456,0.356,0.25,0.4
21200001,1610612764,WAS,Washington,202698,Chris Singleton,Chris,,,17:11,0.338,0.265,0.114,0.292,0.432,0.591,0.317,0.333
21200001,1610612764,WAS,Washington,2457,Jannero Pargo,Jannero,,,16:21,0.537,0.296,0.159,0.308,0.435,0.435,0.278,0.286
21200001,1610612764,WAS,Washington,2853,Earl Barron,Earl,,,16:15,0.386,0.2,0.086,0.286,0.522,0.435,0.291,0.231
21200001,1610612764,WAS,Washington,201858,Cartier Martin,Cartier,,DNP - Coach's Decision,,,,,,,,,
21200002,1610612738,BOS,Boston,1718,Paul Pierce,Paul,F,,40:34,0.523,0.308,0.141,0.212,0.591,0.455,0.063,0.152
21200002,1610612738,BOS,Boston,101138,Brandon Bass,Brandon,F,,28:19,0.511,0.37,0.162,0.304,0.594,0.375,0.072,0.174
21200002,1610612738,BOS,Boston,708,Kevin Garnett,Kevin,C,,31:43,0.618,0.314,0.179,0.125,0.587,0.442,0.077,0.071
21200002,1610612738,BOS,Boston,201584,Courtney Lee,Courtney,G,,23:60,0.714,0.229,0.198,0.154,0.583,0.452,0.041,0.136
21200002,1610612738,BOS,Boston,200765,Rajon Rondo,Rajon,G,,43:33,0.565,0.319,0.143,0.206,0.59,0.417,0.059,0.139
21200002,1610612738,BOS,Boston,203096,Jared Sullinger,Jared,,,8:06,0.625,0.333,0.354,0.167,0.567,0.267,0.169,0.286
21200002,1610612738,BOS,Boston,1891,Jason Terry,Jason,,,24:51,0.415,0.488,0.135,0.192,0.618,0.395,0.123,0.118
21200002,1610612738,BOS,Boston,201145,Jeff Green,Jeff,,,23:04,0.471,0.588,0.15,0.143,0.667,0.25,0.133,0.071
21200002,1610612738,BOS,Boston,2571,Leandro Barbosa,Leandro,,,15:50,0.75,0.591,0.178,0.0,0.538,0.462,0.117,0.067
21200002,1610612738,BOS,Boston,2215,Jason Collins,Jason,,DNP - Coach's Decision,,,,,,,,,
21200002,1610612738,BOS,Boston,203126,Kris Joseph,Kris,,DNP - Coach's Decision,,,,,,,,,
21200002,1610612738,BOS,Boston,2545,Darko Milicic,Darko,,DNP - Coach's Decision,,,,,,,,,
21200002,1610612738,BOS,Boston,2404,Chris Wilcox,Chris,,DNP - Coach's Decision,,,,,,,,,
21200002,1610612748,MIA,Miami,2544,LeBron James,LeBron,F,,28:52,0.615,0.375,0.054,0.13,0.543,0.277,0.156,0.167
21200002,1610612748,MIA,Miami,2203,Shane Battier,Shane,F,,29:05,0.598,0.478,0.071,0.13,0.521,0.277,0.141,0.174
21200002,1610612748,MIA,Miami,2547,Chris Bosh,Chris,C,,36:57,0.598,0.443,0.056,0.167,0.542,0.305,0.155,0.241
21200002,1610612748,MIA,Miami,2548,Dwyane Wade,Dwyane,G,,35:07,0.509,0.431,0.111,0.152,0.596,0.386,0.165,0.231
21200002,1610612748,MIA,Miami,201596,Mario Chalmers,Mario,G,,36:29,0.598,0.393,0.07,0.167,0.582,0.364,0.16,0.231
21200002,1610612748,MIA,Miami,951,Ray Allen,Ray,,,30:35,0.592,0.51,0.079,0.08,0.531,0.438,0.145,0.154
